_id,year,region,province,area,sex,age_group,value,unit,source
2452,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,25 - 29 ปี,61125,คน,สำนักงานสถิติแห่งชาติ
2453,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,25 - 29 ปี,31590,คน,สำนักงานสถิติแห่งชาติ
2454,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,25 - 29 ปี,29535,คน,สำนักงานสถิติแห่งชาติ
2455,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,25 - 29 ปี,21646,คน,สำนักงานสถิติแห่งชาติ
2456,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,25 - 29 ปี,11529,คน,สำนักงานสถิติแห่งชาติ
2457,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,25 - 29 ปี,10117,คน,สำนักงานสถิติแห่งชาติ
2458,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,25 - 29 ปี,39479,คน,สำนักงานสถิติแห่งชาติ
2459,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,25 - 29 ปี,20061,คน,สำนักงานสถิติแห่งชาติ
2460,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,หญิง,25 - 29 ปี,19418,คน,สำนักงานสถิติแห่งชาติ
2461,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,30 - 34 ปี,42619,คน,สำนักงานสถิติแห่งชาติ
2462,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,30 - 34 ปี,20706,คน,สำนักงานสถิติแห่งชาติ
2463,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,30 - 34 ปี,21913,คน,สำนักงานสถิติแห่งชาติ
2464,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,30 - 34 ปี,4353,คน,สำนักงานสถิติแห่งชาติ
2465,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,30 - 34 ปี,2094,คน,สำนักงานสถิติแห่งชาติ
2466,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,30 - 34 ปี,2259,คน,สำนักงานสถิติแห่งชาติ
2467,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,30 - 34 ปี,38266,คน,สำนักงานสถิติแห่งชาติ
2468,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,30 - 34 ปี,18612,คน,สำนักงานสถิติแห่งชาติ
2469,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,หญิง,30 - 34 ปี,19654,คน,สำนักงานสถิติแห่งชาติ
2470,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,30 - 34 ปี,58384,คน,สำนักงานสถิติแห่งชาติ
2471,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,30 - 34 ปี,28434,คน,สำนักงานสถิติแห่งชาติ
2472,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,30 - 34 ปี,29950,คน,สำนักงานสถิติแห่งชาติ
2473,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,30 - 34 ปี,12853,คน,สำนักงานสถิติแห่งชาติ
2474,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,30 - 34 ปี,6170,คน,สำนักงานสถิติแห่งชาติ
2475,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,30 - 34 ปี,6683,คน,สำนักงานสถิติแห่งชาติ
2476,2543,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,30 - 34 ปี,45531,คน,สำนักงานสถิติแห่งชาติ
2477,2543,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,30 - 34 ปี,22264,คน,สำนักงานสถิติแห่งชาติ
2478,2543,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,หญิง,30 - 34 ปี,23267,คน,สำนักงานสถิติแห่งชาติ
2479,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,30 - 34 ปี,61891,คน,สำนักงานสถิติแห่งชาติ
2480,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,30 - 34 ปี,31498,คน,สำนักงานสถิติแห่งชาติ
2481,2553,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,30 - 34 ปี,30394,คน,สำนักงานสถิติแห่งชาติ
2482,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,30 - 34 ปี,19993,คน,สำนักงานสถิติแห่งชาติ
2483,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,30 - 34 ปี,10259,คน,สำนักงานสถิติแห่งชาติ
2484,2553,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,30 - 34 ปี,9735,คน,สำนักงานสถิติแห่งชาติ
2485,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,30 - 34 ปี,41898,คน,สำนักงานสถิติแห่งชาติ
2486,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,30 - 34 ปี,21239,คน,สำนักงานสถิติแห่งชาติ
2487,2553,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,หญิง,30 - 34 ปี,20659,คน,สำนักงานสถิติแห่งชาติ
2488,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,35 - 39 ปี,36966,คน,สำนักงานสถิติแห่งชาติ
2489,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,35 - 39 ปี,17849,คน,สำนักงานสถิติแห่งชาติ
2490,2533,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,35 - 39 ปี,19117,คน,สำนักงานสถิติแห่งชาติ
2491,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,35 - 39 ปี,3636,คน,สำนักงานสถิติแห่งชาติ
2492,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,35 - 39 ปี,1723,คน,สำนักงานสถิติแห่งชาติ
2493,2533,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,35 - 39 ปี,1913,คน,สำนักงานสถิติแห่งชาติ
2494,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,35 - 39 ปี,33330,คน,สำนักงานสถิติแห่งชาติ
2495,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,35 - 39 ปี,16126,คน,สำนักงานสถิติแห่งชาติ
2496,2533,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,หญิง,35 - 39 ปี,17204,คน,สำนักงานสถิติแห่งชาติ
2497,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,รวม,35 - 39 ปี,53582,คน,สำนักงานสถิติแห่งชาติ
2498,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,ชาย,35 - 39 ปี,26317,คน,สำนักงานสถิติแห่งชาติ
2499,2543,ภาคกลาง,ฉะเชิงเทรา,รวม,หญิง,35 - 39 ปี,27265,คน,สำนักงานสถิติแห่งชาติ
2500,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,รวม,35 - 39 ปี,11883,คน,สำนักงานสถิติแห่งชาติ
2501,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,ชาย,35 - 39 ปี,5627,คน,สำนักงานสถิติแห่งชาติ
2502,2543,ภาคกลาง,ฉะเชิงเทรา,ในเขตเทศบาล,หญิง,35 - 39 ปี,6256,คน,สำนักงานสถิติแห่งชาติ
2503,2543,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,รวม,35 - 39 ปี,41699,คน,สำนักงานสถิติแห่งชาติ
2504,2543,ภาคกลาง,ฉะเชิงเทรา,นอกเขตเทศบาล,ชาย,35 - 39 ปี,20690,คน,สำนักงานสถิติแห่งชาติ
